Timestamp,Sensor ID,Time_Sensor_ID,Latitude,Longitude,Location,Predicted Rainfall (mm),Actual Rainfall (mm),Predicted Windspeed (km/h),Actual Windspeed (km/h),Predicted Temperature (°C),Actual Temperature (°C),Predicted Humidity (%),Actual Humidity (%),Predicted Storm,Actual Storm,Flood Event
3/4/2025 15:00,CITY-PointFortin,04-03-2025 15-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,18.9,1.9,7.4,14.2,31,25,85.1,83.5,Cloudy,Storm,No
3/4/2025 15:00,CITY-SangreGrande,04-03-2025 15-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,35.7,6.1,19.5,27.7,30.9,28,68.8,68.1,Storm,Rainy,No
3/4/2025 15:00,CITY-Couva,04-03-2025 15-00-00-CITY-Couva,10.4256,-61.4675,Couva,11.1,21.3,25.6,7.1,29.5,31.2,60.4,61,Clear,Storm,No
3/4/2025 15:00,CITY-PrincesTown,04-03-2025 15-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,37.7,49.8,18.8,21.2,24.7,25.8,74.3,72.5,Cloudy,Cloudy,No
3/4/2025 16:00,CR-001,04-03-2025 16-00-00-CR-001,10.62038,-61.466257,Port of Spain,28,44.6,14,19.8,30.6,30.2,80.1,66.1,Storm,Storm,No
3/4/2025 16:00,CR-002,04-03-2025 16-00-00-CR-002,10.617247,-61.43931,Chaguanas,20.4,41.4,22.4,21.4,26.4,25.9,88.7,62.5,Rainy,Rainy,No
3/4/2025 16:00,CR-003,04-03-2025 16-00-00-CR-003,10.616628,-61.420142,Couva,27.6,37.4,15.6,29.2,31.7,31.7,75.1,65.8,Clear,Clear,No
3/4/2025 16:00,CR-004,04-03-2025 16-00-00-CR-004,10.609654,-61.395995,San Fernando,40.7,42.1,11.2,18,24.2,30.3,77.3,85.2,Cloudy,Clear,No
3/4/2025 16:00,CR-005,04-03-2025 16-00-00-CR-005,10.606111,-61.374422,Princes Town,27.2,35.8,29.3,15.5,27.4,29.7,65.5,79.9,Clear,Clear,No
3/4/2025 16:00,CR-006,04-03-2025 16-00-00-CR-006,10.582769,-61.341406,Point Fortin,33.2,5.6,5.7,13.3,30.1,30.1,80.9,83.4,Clear,Clear,No
3/4/2025 16:00,CR-007,04-03-2025 16-00-00-CR-007,10.578663,-61.291224,Sangre Grande,18.5,42.7,17.7,7.2,24.5,28,61.9,62.7,Storm,Storm,No
3/4/2025 16:00,CR-008,04-03-2025 16-00-00-CR-008,10.5799,-61.255061,Arima,37.6,16.9,17.5,19,28.9,24.3,81.4,78.4,Storm,Clear,No
3/4/2025 16:00,CITY-PortofSpain,04-03-2025 16-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,27.7,38.1,6.1,8.5,32,29.8,64.2,62,Cloudy,Cloudy,No
3/4/2025 16:00,CITY-SanFernando,04-03-2025 16-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,30.6,28.4,9.2,13.2,31.9,27.9,85.2,71.5,Rainy,Rainy,No
3/4/2025 16:00,CITY-Chaguanas,04-03-2025 16-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,34.9,0.1,25.1,10.3,26.2,29.8,79.4,73.4,Cloudy,Rainy,No
3/4/2025 16:00,CITY-Arima,04-03-2025 16-00-00-CITY-Arima,10.6333,-61.2833,Arima,43.5,22.1,7.6,10,27.2,27.3,62.3,65.7,Rainy,Rainy,No
3/4/2025 16:00,CITY-PointFortin,04-03-2025 16-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,1,27.1,29.2,21.2,29.2,30.3,68.8,61.1,Cloudy,Clear,No
3/4/2025 16:00,CITY-SangreGrande,04-03-2025 16-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,45.5,1.6,13.1,11.5,29.3,29.9,83.2,70.2,Cloudy,Cloudy,No
3/4/2025 16:00,CITY-Couva,04-03-2025 16-00-00-CITY-Couva,10.4256,-61.4675,Couva,9.3,8.8,21.8,23,28,26.4,85.3,71.9,Cloudy,Cloudy,No
3/4/2025 16:00,CITY-PrincesTown,04-03-2025 16-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,11,10.6,21.5,18.9,28.2,24.1,70.7,62.3,Rainy,Cloudy,No
3/4/2025 17:00,CR-001,04-03-2025 17-00-00-CR-001,10.62038,-61.466257,Port of Spain,44.3,2.2,17.7,27.7,28.8,31.9,63,65,Clear,Clear,No
3/4/2025 17:00,CR-002,04-03-2025 17-00-00-CR-002,10.617247,-61.43931,Chaguanas,46.2,18.7,23.3,29.5,28.6,28.1,67.2,89,Storm,Storm,No
3/4/2025 17:00,CR-003,04-03-2025 17-00-00-CR-003,10.616628,-61.420142,Couva,10.4,33.1,26,25.2,29.7,31.7,77.7,64.8,Clear,Rainy,No
3/4/2025 17:00,CR-004,04-03-2025 17-00-00-CR-004,10.609654,-61.395995,San Fernando,1.9,6.1,29.1,15.4,27.1,24.8,62.6,60.6,Clear,Clear,No
3/4/2025 17:00,CR-005,04-03-2025 17-00-00-CR-005,10.606111,-61.374422,Princes Town,11.8,37.7,23.5,5.4,29.5,25.2,61.3,61.3,Rainy,Clear,No
3/4/2025 17:00,CR-006,04-03-2025 17-00-00-CR-006,10.582769,-61.341406,Point Fortin,47.2,47.3,23.3,12.1,27,31.6,77.2,82.7,Clear,Rainy,No
3/4/2025 17:00,CR-007,04-03-2025 17-00-00-CR-007,10.578663,-61.291224,Sangre Grande,27.3,12.5,9,26.8,30.3,29.2,87.5,63.7,Cloudy,Cloudy,No
3/4/2025 17:00,CR-008,04-03-2025 17-00-00-CR-008,10.5799,-61.255061,Arima,26.2,24.5,28.9,5.2,31.8,25,69.9,88.9,Cloudy,Cloudy,No
3/4/2025 17:00,CITY-PortofSpain,04-03-2025 17-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,26,47.4,5.8,27.4,29.7,31.2,85.1,83.3,Cloudy,Cloudy,No
3/4/2025 17:00,CITY-SanFernando,04-03-2025 17-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,19.1,36,17,11.5,28.2,25.9,62.6,63.7,Storm,Storm,No
3/4/2025 17:00,CITY-Chaguanas,04-03-2025 17-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,23.1,45,18.5,19.4,30.7,24.4,88.9,64.1,Cloudy,Cloudy,No
3/4/2025 17:00,CITY-Arima,04-03-2025 17-00-00-CITY-Arima,10.6333,-61.2833,Arima,49.1,43.6,10.7,29.6,29.7,29.6,77.7,69.9,Clear,Cloudy,No
3/4/2025 17:00,CITY-PointFortin,04-03-2025 17-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,38.8,39.4,25.1,24.9,26.9,26.7,90,60.8,Clear,Clear,No
3/4/2025 17:00,CITY-SangreGrande,04-03-2025 17-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,30.5,34.8,11.7,13.8,28.5,29.5,73.9,69.8,Clear,Rainy,No
3/4/2025 17:00,CITY-Couva,04-03-2025 17-00-00-CITY-Couva,10.4256,-61.4675,Couva,15.9,1.5,18.9,15.8,30,24,75.3,63.3,Rainy,Rainy,No
3/4/2025 17:00,CITY-PrincesTown,04-03-2025 17-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,14.3,21.9,24.5,5.5,26.7,31.8,74.9,82.1,Storm,Storm,No
3/4/2025 18:00,CR-001,04-03-2025 18-00-00-CR-001,10.62038,-61.466257,Port of Spain,26.7,23.1,25.1,23.1,25.9,26.6,66,85.7,Clear,Clear,No
3/4/2025 18:00,CR-002,04-03-2025 18-00-00-CR-002,10.617247,-61.43931,Chaguanas,14.1,48.5,7,15.3,25.7,25.1,82.3,74.7,Storm,Storm,No
3/4/2025 18:00,CR-003,04-03-2025 18-00-00-CR-003,10.616628,-61.420142,Couva,29.6,27.1,13.6,14.3,30.1,29.2,76.9,60.8,Clear,Clear,No
3/4/2025 18:00,CR-004,04-03-2025 18-00-00-CR-004,10.609654,-61.395995,San Fernando,19.2,41.2,27.6,13.2,26.5,25.5,78.7,67.4,Cloudy,Cloudy,No
3/4/2025 18:00,CR-005,04-03-2025 18-00-00-CR-005,10.606111,-61.374422,Princes Town,31,40,12.1,14.4,25.8,27.3,79.6,77.8,Cloudy,Rainy,No
3/4/2025 18:00,CR-006,04-03-2025 18-00-00-CR-006,10.582769,-61.341406,Point Fortin,33.2,27.1,17.1,10.4,32,31.5,80.4,88.7,Rainy,Cloudy,No
3/4/2025 18:00,CR-007,04-03-2025 18-00-00-CR-007,10.578663,-61.291224,Sangre Grande,16.7,31.5,19.3,28.9,31.5,30.3,69.9,71.8,Storm,Storm,No
3/4/2025 18:00,CR-008,04-03-2025 18-00-00-CR-008,10.5799,-61.255061,Arima,27.1,32,9,23.4,28.4,28.8,64.7,68.9,Storm,Clear,No
3/4/2025 18:00,CITY-PortofSpain,04-03-2025 18-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,1.1,37,5.1,5.5,25.1,29.6,68,60.1,Rainy,Rainy,No
3/4/2025 18:00,CITY-SanFernando,04-03-2025 18-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,22.6,32.5,23.1,25.7,28.3,28.2,75.7,78.9,Cloudy,Rainy,No
3/4/2025 18:00,CITY-Chaguanas,04-03-2025 18-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,28.6,49.1,28.6,14,24.8,25.3,76.7,77,Rainy,Cloudy,No
3/4/2025 18:00,CITY-Arima,04-03-2025 18-00-00-CITY-Arima,10.6333,-61.2833,Arima,14.5,3.6,10.2,17.2,30.5,26.8,69,75,Rainy,Rainy,No
3/4/2025 18:00,CITY-PointFortin,04-03-2025 18-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,7.3,7.2,8.6,18.9,25.7,30.8,69,78.1,Cloudy,Rainy,No
3/4/2025 18:00,CITY-SangreGrande,04-03-2025 18-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,40.5,48.8,6.9,26,26.8,26.6,74.8,72.7,Cloudy,Clear,No
3/4/2025 18:00,CITY-Couva,04-03-2025 18-00-00-CITY-Couva,10.4256,-61.4675,Couva,10.4,29,26.3,8.5,27.5,31,81.5,85.6,Cloudy,Rainy,No
3/4/2025 18:00,CITY-PrincesTown,04-03-2025 18-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,8.2,3.4,24.6,28.4,25.4,24.5,79.9,79.6,Storm,Rainy,No
3/4/2025 19:00,CR-001,04-03-2025 19-00-00-CR-001,10.62038,-61.466257,Port of Spain,3.9,21,26.4,6.6,31.1,29.4,60.4,81,Clear,Cloudy,No
3/4/2025 19:00,CR-002,04-03-2025 19-00-00-CR-002,10.617247,-61.43931,Chaguanas,26.3,37.2,6.4,29.9,27.3,27.5,74.1,70.6,Cloudy,Cloudy,No
3/4/2025 19:00,CR-003,04-03-2025 19-00-00-CR-003,10.616628,-61.420142,Couva,23.5,39.9,22.8,12,30.1,28,76.1,83,Clear,Clear,No
3/4/2025 19:00,CR-004,04-03-2025 19-00-00-CR-004,10.609654,-61.395995,San Fernando,41.8,47,7.9,22.1,24.4,24.5,70.5,78,Storm,Cloudy,No
3/4/2025 19:00,CR-005,04-03-2025 19-00-00-CR-005,10.606111,-61.374422,Princes Town,16.9,47.1,27.6,20.5,26.7,25.2,76.7,81.5,Rainy,Rainy,No
3/4/2025 19:00,CR-006,04-03-2025 19-00-00-CR-006,10.582769,-61.341406,Point Fortin,35.4,28.6,20.4,18.8,25.9,25.7,65.5,62.1,Storm,Storm,No
3/4/2025 19:00,CR-007,04-03-2025 19-00-00-CR-007,10.578663,-61.291224,Sangre Grande,45.2,16,28.1,17.7,29.9,30.3,69.1,88,Clear,Cloudy,No
3/4/2025 19:00,CR-008,04-03-2025 19-00-00-CR-008,10.5799,-61.255061,Arima,48.4,34.7,15.1,11.3,28.7,26.4,62.7,81.6,Cloudy,Cloudy,No
3/4/2025 19:00,CITY-PortofSpain,04-03-2025 19-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,22.7,47.7,10.7,12.2,27.2,24.3,75.1,69.4,Clear,Storm,No
3/4/2025 19:00,CITY-SanFernando,04-03-2025 19-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,2.5,12.4,8.2,7.8,25.1,30,86.1,79.1,Clear,Clear,No
3/4/2025 19:00,CITY-Chaguanas,04-03-2025 19-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,6.8,2.7,20.2,7.8,27.8,24.5,89.7,66.8,Cloudy,Clear,No
3/4/2025 19:00,CITY-Arima,04-03-2025 19-00-00-CITY-Arima,10.6333,-61.2833,Arima,35.8,28.3,17.7,8.3,26.6,29.4,84.1,81.3,Cloudy,Cloudy,No
3/4/2025 19:00,CITY-PointFortin,04-03-2025 19-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,16.7,4.8,24.4,5.1,31.8,29.6,69.8,73.7,Cloudy,Cloudy,No
3/4/2025 19:00,CITY-SangreGrande,04-03-2025 19-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,17.8,22.5,18.8,24,26,30.6,64.3,84.1,Rainy,Clear,No
3/4/2025 19:00,CITY-Couva,04-03-2025 19-00-00-CITY-Couva,10.4256,-61.4675,Couva,9.8,30.5,18.4,17.3,24.7,25,74.2,87.8,Clear,Clear,No
3/4/2025 19:00,CITY-PrincesTown,04-03-2025 19-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,39.1,11.8,25.5,28.8,29.5,28.3,75.7,73.2,Rainy,Rainy,No
3/4/2025 20:00,CR-001,04-03-2025 20-00-00-CR-001,10.62038,-61.466257,Port of Spain,47.2,25.9,27,15.3,25.9,29.7,63.2,68.2,Clear,Clear,No
3/4/2025 20:00,CR-002,04-03-2025 20-00-00-CR-002,10.617247,-61.43931,Chaguanas,29.7,43.6,8.8,8.1,28.2,25.1,85.6,83,Clear,Clear,No
3/4/2025 20:00,CR-003,04-03-2025 20-00-00-CR-003,10.616628,-61.420142,Couva,5.4,24.1,22.6,26.6,25.7,27.5,73.5,85.5,Clear,Clear,No
3/4/2025 20:00,CR-004,04-03-2025 20-00-00-CR-004,10.609654,-61.395995,San Fernando,30.1,45.5,17.7,25.4,27.2,29,65.9,65.4,Clear,Clear,No
3/4/2025 20:00,CR-005,04-03-2025 20-00-00-CR-005,10.606111,-61.374422,Princes Town,45.4,37.4,13.5,27.2,27.3,26.7,81.5,80.1,Rainy,Rainy,No
3/4/2025 20:00,CR-006,04-03-2025 20-00-00-CR-006,10.582769,-61.341406,Point Fortin,11.1,40.4,23,7.9,29.8,24.9,86,77.6,Clear,Rainy,No
3/4/2025 20:00,CR-007,04-03-2025 20-00-00-CR-007,10.578663,-61.291224,Sangre Grande,18.5,22.8,22.5,25.3,27.9,30.6,84.6,73.9,Storm,Storm,No
3/4/2025 20:00,CR-008,04-03-2025 20-00-00-CR-008,10.5799,-61.255061,Arima,0.7,44.6,13.7,6.8,30.1,28,81.6,81.1,Rainy,Clear,No
3/4/2025 20:00,CITY-PortofSpain,04-03-2025 20-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,43.5,1.6,8.9,18.8,24.4,26.8,78.7,85.7,Cloudy,Cloudy,No
3/4/2025 20:00,CITY-SanFernando,04-03-2025 20-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,15.2,38.6,12.5,27.9,26.9,26.9,83.5,74.8,Clear,Rainy,No
3/4/2025 20:00,CITY-Chaguanas,04-03-2025 20-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,8.3,29.9,13.2,29.1,24.2,25.8,89.1,65.8,Rainy,Rainy,No
3/4/2025 20:00,CITY-Arima,04-03-2025 20-00-00-CITY-Arima,10.6333,-61.2833,Arima,39.3,17.2,26.8,25.2,30.1,30.5,63.4,64.8,Cloudy,Rainy,No
3/4/2025 20:00,CITY-PointFortin,04-03-2025 20-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,47.9,25.7,28.1,9.3,26.2,31.5,69.1,62.9,Cloudy,Storm,No
3/4/2025 20:00,CITY-SangreGrande,04-03-2025 20-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,45.2,8.8,19.9,12.8,26.3,26.8,63.2,88.1,Storm,Storm,No
3/4/2025 20:00,CITY-Couva,04-03-2025 20-00-00-CITY-Couva,10.4256,-61.4675,Couva,35.5,0.6,15.5,20.6,30.7,29.6,60.5,71,Clear,Clear,No
3/4/2025 20:00,CITY-PrincesTown,04-03-2025 20-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,21.5,43.7,11.8,25,24.7,26.8,68.3,86.9,Rainy,Clear,No
3/4/2025 21:00,CR-001,04-03-2025 21-00-00-CR-001,10.62038,-61.466257,Port of Spain,27.5,10.1,27.1,6.5,31.8,26.5,70.8,84.2,Storm,Cloudy,No
3/4/2025 21:00,CR-002,04-03-2025 21-00-00-CR-002,10.617247,-61.43931,Chaguanas,31.6,11.6,10.2,13.8,28.2,25.2,82.5,83.7,Storm,Storm,No
3/4/2025 21:00,CR-003,04-03-2025 21-00-00-CR-003,10.616628,-61.420142,Couva,35,42.1,9.5,29.6,29.6,26,64.3,64.9,Cloudy,Rainy,No
3/4/2025 21:00,CR-004,04-03-2025 21-00-00-CR-004,10.609654,-61.395995,San Fernando,0.7,34.9,20.6,15.8,31.1,26.6,77.7,67.8,Clear,Clear,No
3/4/2025 21:00,CR-005,04-03-2025 21-00-00-CR-005,10.606111,-61.374422,Princes Town,27.1,10.9,24.6,9.9,24.2,31.7,89.4,81.7,Cloudy,Rainy,No
3/4/2025 21:00,CR-006,04-03-2025 21-00-00-CR-006,10.582769,-61.341406,Point Fortin,27.4,18.2,23.1,9.6,30.3,26.6,83.5,78,Clear,Clear,No
3/4/2025 21:00,CR-007,04-03-2025 21-00-00-CR-007,10.578663,-61.291224,Sangre Grande,5.7,43.9,11.4,15.4,24.7,31.7,62.1,77.2,Cloudy,Storm,No
3/4/2025 21:00,CR-008,04-03-2025 21-00-00-CR-008,10.5799,-61.255061,Arima,46.6,4.4,14.1,19.7,24.3,31.8,60.1,69.2,Rainy,Rainy,No
3/4/2025 21:00,CITY-PortofSpain,04-03-2025 21-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,41.1,44.8,7.1,22.1,26.1,28.7,80.1,65,Cloudy,Rainy,No
3/4/2025 21:00,CITY-SanFernando,04-03-2025 21-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,37.8,18.8,11.1,23.2,29.2,30,75.9,68.8,Clear,Clear,No
3/4/2025 21:00,CITY-Chaguanas,04-03-2025 21-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,20.6,44.8,28.4,15,27.6,24.8,84.8,78.1,Storm,Cloudy,No
3/4/2025 21:00,CITY-Arima,04-03-2025 21-00-00-CITY-Arima,10.6333,-61.2833,Arima,30.8,18.8,23.5,17.6,27.3,30,73.5,62.4,Cloudy,Clear,No
3/4/2025 21:00,CITY-PointFortin,04-03-2025 21-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,14.8,16.6,20,28.7,31,29.9,81.9,62.9,Storm,Cloudy,No
3/4/2025 21:00,CITY-SangreGrande,04-03-2025 21-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,29.9,31.9,12.4,10.8,31.4,29.2,85,68.9,Clear,Rainy,No
3/4/2025 21:00,CITY-Couva,04-03-2025 21-00-00-CITY-Couva,10.4256,-61.4675,Couva,8.4,0.6,10.7,10.2,29.9,30.4,74.6,83.9,Cloudy,Clear,No
3/4/2025 21:00,CITY-PrincesTown,04-03-2025 21-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,28,44.3,7.6,19.8,25.1,31,68.4,86.7,Storm,Storm,No
3/4/2025 22:00,CR-001,04-03-2025 22-00-00-CR-001,10.62038,-61.466257,Port of Spain,11.4,25.7,18,29.4,26.7,28.8,77.3,82.3,Storm,Storm,No
3/4/2025 22:00,CR-002,04-03-2025 22-00-00-CR-002,10.617247,-61.43931,Chaguanas,38.2,19.6,18.4,9,31,24.8,61.8,61.2,Storm,Cloudy,No
3/4/2025 22:00,CR-003,04-03-2025 22-00-00-CR-003,10.616628,-61.420142,Couva,27.3,40.5,9,15.7,29.7,27.1,88.8,89,Clear,Clear,No
3/4/2025 22:00,CR-004,04-03-2025 22-00-00-CR-004,10.609654,-61.395995,San Fernando,22.6,13.3,11.8,11.8,26.5,26.2,68.9,80.1,Cloudy,Clear,No
3/4/2025 22:00,CR-005,04-03-2025 22-00-00-CR-005,10.606111,-61.374422,Princes Town,28.1,22.4,28.5,10.1,31.2,24.3,69,82,Cloudy,Cloudy,No
3/4/2025 22:00,CR-006,04-03-2025 22-00-00-CR-006,10.582769,-61.341406,Point Fortin,39.4,1.3,19.3,24.5,26.3,25.5,69.5,65.3,Rainy,Cloudy,No
3/4/2025 22:00,CR-007,04-03-2025 22-00-00-CR-007,10.578663,-61.291224,Sangre Grande,41.4,18.2,11.9,16.1,25.3,29,77.1,70.3,Clear,Clear,No
3/4/2025 22:00,CR-008,04-03-2025 22-00-00-CR-008,10.5799,-61.255061,Arima,26.8,49.3,10.4,8.7,29.5,28.9,65.1,61.4,Storm,Storm,No
3/4/2025 22:00,CITY-PortofSpain,04-03-2025 22-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,43.8,39.2,11.9,22.3,29.5,28.6,76.4,83.5,Clear,Cloudy,No
3/4/2025 22:00,CITY-SanFernando,04-03-2025 22-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,19.2,19.4,19.7,13.5,29.1,28.2,88.6,64.8,Clear,Clear,No
3/4/2025 22:00,CITY-Chaguanas,04-03-2025 22-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,48.2,29.5,18.9,7.5,26.5,29.4,89.4,82.6,Rainy,Rainy,No
3/4/2025 22:00,CITY-Arima,04-03-2025 22-00-00-CITY-Arima,10.6333,-61.2833,Arima,18,12.1,18.2,10.7,26.7,29,81.5,88.9,Cloudy,Cloudy,No
3/4/2025 22:00,CITY-PointFortin,04-03-2025 22-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,36,24.3,19.7,20.9,27.6,31.6,83.1,61.4,Cloudy,Cloudy,No
3/4/2025 22:00,CITY-SangreGrande,04-03-2025 22-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,41.2,5.6,10.2,14.4,31.7,28.7,63.5,86.7,Rainy,Cloudy,No
3/4/2025 22:00,CITY-Couva,04-03-2025 22-00-00-CITY-Couva,10.4256,-61.4675,Couva,44.2,17.3,13.3,24.4,29.2,25.9,86.4,69.5,Storm,Storm,No
3/4/2025 22:00,CITY-PrincesTown,04-03-2025 22-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,34.2,32.8,25.9,26.2,25.5,31.7,76.5,65.4,Cloudy,Cloudy,No
3/4/2025 23:00,CR-001,04-03-2025 23-00-00-CR-001,10.62038,-61.466257,Port of Spain,26.2,41.8,27.2,7.4,24.1,30.7,81.3,62.7,Clear,Clear,No
3/4/2025 23:00,CR-002,04-03-2025 23-00-00-CR-002,10.617247,-61.43931,Chaguanas,46.8,10.7,11.9,17.6,31.2,25.5,82.6,76.9,Rainy,Clear,No
3/4/2025 23:00,CR-003,04-03-2025 23-00-00-CR-003,10.616628,-61.420142,Couva,9.7,39.1,16.7,13.4,26.4,28.2,80.1,71.9,Clear,Storm,No
3/4/2025 23:00,CR-004,04-03-2025 23-00-00-CR-004,10.609654,-61.395995,San Fernando,16.1,10.5,16.4,9.7,24.7,28.5,61.4,88.2,Rainy,Cloudy,No
3/4/2025 23:00,CR-005,04-03-2025 23-00-00-CR-005,10.606111,-61.374422,Princes Town,15.1,15.2,18.1,17.6,28.9,26.3,68.8,87.4,Clear,Rainy,No
3/4/2025 23:00,CR-006,04-03-2025 23-00-00-CR-006,10.582769,-61.341406,Point Fortin,17.2,23.1,9.2,9.3,31,24.1,89.6,66.1,Cloudy,Cloudy,No
3/4/2025 23:00,CR-007,04-03-2025 23-00-00-CR-007,10.578663,-61.291224,Sangre Grande,13.7,40.9,20.8,23,31,24.8,63.5,67.1,Cloudy,Cloudy,No
3/4/2025 23:00,CR-008,04-03-2025 23-00-00-CR-008,10.5799,-61.255061,Arima,5.8,14.5,14,19.7,25.6,29.9,79.3,82.7,Storm,Storm,No
3/4/2025 23:00,CITY-PortofSpain,04-03-2025 23-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,6.8,17.6,28.3,22.5,26.2,24.4,80.2,82.1,Storm,Clear,No
3/4/2025 23:00,CITY-SanFernando,04-03-2025 23-00-00-CITY-SanFernando,10.28,-61.4595,San Fernando,42,17,7.6,21.8,31.3,25.5,77.9,72.2,Clear,Clear,No
3/4/2025 23:00,CITY-Chaguanas,04-03-2025 23-00-00-CITY-Chaguanas,10.5167,-61.4167,Chaguanas,27.8,2.7,27.1,16.2,28.7,26.3,82.5,65.1,Storm,Storm,No
3/4/2025 23:00,CITY-Arima,04-03-2025 23-00-00-CITY-Arima,10.6333,-61.2833,Arima,11.3,1.9,7.9,12.9,24.5,24.9,80.1,69,Storm,Rainy,No
3/4/2025 23:00,CITY-PointFortin,04-03-2025 23-00-00-CITY-PointFortin,10.176,-61.6863,Point Fortin,7.9,40.2,20.2,22.4,29.2,24.2,79.7,67.4,Clear,Clear,No
3/4/2025 23:00,CITY-SangreGrande,04-03-2025 23-00-00-CITY-SangreGrande,10.5833,-61.1167,Sangre Grande,14.5,32.4,21.8,21.8,28.8,29.1,76.5,79.5,Rainy,Rainy,No
3/4/2025 23:00,CITY-Couva,04-03-2025 23-00-00-CITY-Couva,10.4256,-61.4675,Couva,48.2,26.7,13.4,17.7,29.7,26.7,76.8,78.1,Storm,Clear,No
3/4/2025 23:00,CITY-PrincesTown,04-03-2025 23-00-00-CITY-PrincesTown,10.2711,-61.3711,Princes Town,43.9,35.6,12.3,23.6,31.3,24.1,69.7,87.7,Clear,Storm,No
3/5/2025 0:00,CR-001,05-03-2025 00-00-00-CR-001,10.62038,-61.466257,Port of Spain,25.4,14.9,6.1,13.3,27.4,29.7,83.9,66.3,Rainy,Rainy,No
3/5/2025 0:00,CR-002,05-03-2025 00-00-00-CR-002,10.617247,-61.43931,Chaguanas,10.9,40.2,6,26.7,24.5,29.2,79.3,60.5,Rainy,Clear,No
3/5/2025 0:00,CR-003,05-03-2025 00-00-00-CR-003,10.616628,-61.420142,Couva,40.2,19.3,7.2,28.2,25.3,28.9,88.1,86.9,Clear,Clear,No
3/5/2025 0:00,CR-004,05-03-2025 00-00-00-CR-004,10.609654,-61.395995,San Fernando,47.8,43.2,20.4,28.6,24.5,28.2,72,88.7,Rainy,Rainy,No
3/5/2025 0:00,CR-005,05-03-2025 00-00-00-CR-005,10.606111,-61.374422,Princes Town,47.5,26.4,23.3,5.6,30.3,25.7,80.1,74.5,Rainy,Storm,No
3/5/2025 0:00,CR-006,05-03-2025 00-00-00-CR-006,10.582769,-61.341406,Point Fortin,8.1,32,13.1,23.9,26.7,25.9,74.9,74.9,Rainy,Rainy,No
3/5/2025 0:00,CR-007,05-03-2025 00-00-00-CR-007,10.578663,-61.291224,Sangre Grande,16.3,40.6,10.8,13.3,26.3,25.1,60.8,71.5,Storm,Cloudy,No
3/5/2025 0:00,CR-008,05-03-2025 00-00-00-CR-008,10.5799,-61.255061,Arima,6.9,13.1,27.3,20.2,28.5,30.4,71.6,66,Clear,Clear,No
3/5/2025 0:00,CITY-PortofSpain,05-03-2025 00-00-00-CITY-PortofSpain,10.6678,-61.5189,Port of Spain,35.9,26.9,24.3,28.2,30.7,25.4,74.5,60.9,Storm,Clear,No
