datestamp_gauge,hourly_timestamp,Average of sentiment_score,Sum of distance_to_gauge_km,Count of post_id,Cunupia,Piarco,St. Augustine,St. Helena
23-03-2025 14-00-00-CR-001,3/23/2025 14:00,0.0458333333333334,2.92,2,0,0,0,2
23-03-2025 14-00-00-CR-002,3/23/2025 14:00,0.2,6.5,3,1,2,0,0
23-03-2025 14-00-00-CR-003,3/23/2025 14:00,-0.033333333333333,2.46,2,0,0,2,0
23-03-2025 15-00-00-CR-001,3/23/2025 15:00,-0.0566666666666664,7.3,5,0,0,0,5
23-03-2025 15-00-00-CR-002,3/23/2025 15:00,-0.0291666666666666,4.03,2,1,1,0,0
23-03-2025 15-00-00-CR-003,3/23/2025 15:00,-0.0249999999999999,1.23,1,0,0,1,0
23-03-2025 16-00-00-CR-001,3/23/2025 16:00,0.3125,2.92,2,0,0,0,2
23-03-2025 16-00-00-CR-002,3/23/2025 16:00,0.3125,4.03,2,1,1,0,0
23-03-2025 16-00-00-CR-003,3/23/2025 16:00,-0.172222222222222,3.69,3,0,0,3,0
23-03-2025 17-00-00-CR-001,3/23/2025 17:00,0.125,2.92,2,0,0,0,2
23-03-2025 17-00-00-CR-002,3/23/2025 17:00,0.0683333333333333,9.62,5,3,2,0,0
23-03-2025 17-00-00-CR-003,3/23/2025 17:00,-0.0333333333333333,1.23,1,0,0,1,0
23-03-2025 18-00-00-CR-001,3/23/2025 18:00,-0.0333333333333333,1.46,1,0,0,0,1
23-03-2025 18-00-00-CR-002,3/23/2025 18:00,0.05,8.06,4,2,2,0,0
23-03-2025 18-00-00-CR-003,3/23/2025 18:00,-0.15,1.23,1,0,0,1,0
23-03-2025 19-00-00-CR-001,3/23/2025 19:00,0.2625,2.92,2,0,0,0,2
23-03-2025 19-00-00-CR-002,3/23/2025 19:00,0.005,9.62,5,3,2,0,0
23-03-2025 19-00-00-CR-003,3/23/2025 19:00,0.004166666666667,4.92,4,0,0,4,0
23-03-2025 20-00-00-CR-001,3/23/2025 20:00,-0.0916666666666667,2.92,2,0,0,0,2
23-03-2025 20-00-00-CR-002,3/23/2025 20:00,0.122916666666667,8.06,4,2,2,0,0
23-03-2025 20-00-00-CR-003,3/23/2025 20:00,0.4,1.23,1,0,0,1,0
23-03-2025 21-00-00-CR-001,3/23/2025 21:00,0.00500000000000014,7.3,5,0,0,0,5
23-03-2025 21-00-00-CR-002,3/23/2025 21:00,0.272916666666667,7.15,4,3,1,0,0
23-03-2025 21-00-00-CR-003,3/23/2025 21:00,-0.15,2.46,2,0,0,2,0
23-03-2025 22-00-00-CR-002,3/23/2025 22:00,0.5,3.12,2,2,0,0,0
23-03-2025 22-00-00-CR-003,3/23/2025 22:00,-0.3,1.23,1,0,0,1,0
23-03-2025 23-00-00-CR-001,3/23/2025 23:00,-0.033333333333333,2.92,2,0,0,0,2
23-03-2025 23-00-00-CR-002,3/23/2025 23:00,0.0166666666666667,7.15,4,3,1,0,0
23-03-2025 23-00-00-CR-003,3/23/2025 23:00,0.125,1.23,1,0,0,1,0
24-03-2025 00-00-00-CR-001,3/24/2025 0:00,0.4,1.46,1,0,0,0,1
24-03-2025 00-00-00-CR-002,3/24/2025 0:00,0.125,7.41,3,0,3,0,0
24-03-2025 00-00-00-CR-003,3/24/2025 0:00,0.4,1.23,1,0,0,1,0
24-03-2025 01-00-00-CR-002,3/24/2025 1:00,0.158333333333333,6.5,3,1,2,0,0
24-03-2025 01-00-00-CR-003,3/24/2025 1:00,-0.1125,2.46,2,0,0,2,0
24-03-2025 02-00-00-CR-001,3/24/2025 2:00,-0.0249999999999999,1.46,1,0,0,0,1
24-03-2025 02-00-00-CR-002,3/24/2025 2:00,-0.0875,8.06,4,2,2,0,0
24-03-2025 02-00-00-CR-003,3/24/2025 2:00,-0.13125,4.92,4,0,0,4,0
24-03-2025 03-00-00-CR-002,3/24/2025 3:00,-0.0766666666666666,10.53,5,2,3,0,0
24-03-2025 03-00-00-CR-003,3/24/2025 3:00,-0.3,1.23,1,0,0,1,0
24-03-2025 04-00-00-CR-001,3/24/2025 4:00,-0.108333333333333,2.92,2,0,0,0,2
24-03-2025 04-00-00-CR-002,3/24/2025 4:00,0.15,8.06,4,2,2,0,0
24-03-2025 04-00-00-CR-003,3/24/2025 4:00,-0.0125,2.46,2,0,0,2,0
24-03-2025 05-00-00-CR-001,3/24/2025 5:00,-0.0222222222222222,4.38,3,0,0,0,3
24-03-2025 05-00-00-CR-002,3/24/2025 5:00,0.466666666666667,6.5,3,1,2,0,0
24-03-2025 05-00-00-CR-003,3/24/2025 5:00,-0.0333333333333333,2.46,2,0,0,2,0
24-03-2025 06-00-00-CR-001,3/24/2025 6:00,0.125,1.46,1,0,0,0,1
24-03-2025 06-00-00-CR-002,3/24/2025 6:00,-0.1,6.5,3,1,2,0,0
24-03-2025 06-00-00-CR-003,3/24/2025 6:00,0.2625,2.46,2,0,0,2,0
24-03-2025 07-00-00-CR-001,3/24/2025 7:00,-0.15,4.38,3,0,0,0,3
24-03-2025 07-00-00-CR-002,3/24/2025 7:00,0.00208333333333351,8.97,4,1,3,0,0
24-03-2025 07-00-00-CR-003,3/24/2025 7:00,-0.3,1.23,1,0,0,1,0
24-03-2025 08-00-00-CR-002,3/24/2025 8:00,-0.0761904761904762,14.56,7,3,4,0,0
24-03-2025 08-00-00-CR-003,3/24/2025 8:00,-0.00166666666666666,6.15,5,0,0,5,0
24-03-2025 09-00-00-CR-001,3/24/2025 9:00,-0.0249999999999999,1.46,1,0,0,0,1
24-03-2025 09-00-00-CR-002,3/24/2025 9:00,-0.0216666666666666,10.53,5,2,3,0,0
24-03-2025 09-00-00-CR-003,3/24/2025 9:00,0.211666666666667,6.15,5,0,0,5,0
24-03-2025 10-00-00-CR-001,3/24/2025 10:00,-0.0333333333333333,1.46,1,0,0,0,1
24-03-2025 10-00-00-CR-002,3/24/2025 10:00,-0.0833333333333331,14.56,7,3,4,0,0
24-03-2025 10-00-00-CR-003,3/24/2025 10:00,-0.3,1.23,1,0,0,1,0
24-03-2025 11-00-00-CR-002,3/24/2025 11:00,0.060416666666667,8.06,4,2,2,0,0
24-03-2025 12-00-00-CR-001,3/24/2025 12:00,0.2125,5.84,4,0,0,0,4
24-03-2025 12-00-00-CR-002,3/24/2025 12:00,0.0250000000000001,12.09,6,3,3,0,0
24-03-2025 13-00-00-CR-002,3/24/2025 13:00,0.125,13.65,7,4,3,0,0
24-03-2025 13-00-00-CR-003,3/24/2025 13:00,-0.166666666666667,2.46,2,0,0,2,0
24-03-2025 14-00-00-CR-001,3/24/2025 14:00,0.5,1.46,1,0,0,0,1
24-03-2025 14-00-00-CR-002,3/24/2025 14:00,-0.0312499999999998,8.97,4,1,3,0,0
24-03-2025 14-00-00-CR-003,3/24/2025 14:00,0.158333333333333,3.69,3,0,0,3,0
24-03-2025 15-00-00-CR-001,3/24/2025 15:00,0,1.46,1,0,0,0,1
24-03-2025 15-00-00-CR-002,3/24/2025 15:00,-0.072222222222222,5.59,3,2,1,0,0
24-03-2025 15-00-00-CR-003,3/24/2025 15:00,0.0916666666666669,3.69,3,0,0,3,0
24-03-2025 16-00-00-CR-001,3/24/2025 16:00,-0.0875,2.92,2,0,0,0,2
24-03-2025 16-00-00-CR-002,3/24/2025 16:00,0.25625,8.97,4,1,3,0,0
24-03-2025 16-00-00-CR-003,3/24/2025 16:00,0.158333333333333,3.69,3,0,0,3,0
24-03-2025 17-00-00-CR-001,3/24/2025 17:00,0.1,2.92,2,0,0,0,2
24-03-2025 17-00-00-CR-002,3/24/2025 17:00,0.0458333333333334,8.06,4,2,2,0,0
24-03-2025 17-00-00-CR-003,3/24/2025 17:00,0.25,2.46,2,0,0,2,0
24-03-2025 18-00-00-CR-001,3/24/2025 18:00,0.0500000000000001,2.92,2,0,0,0,2
24-03-2025 18-00-00-CR-002,3/24/2025 18:00,0.0833333333333333,5.59,3,2,1,0,0
24-03-2025 18-00-00-CR-003,3/24/2025 18:00,-0.0333333333333333,1.23,1,0,0,1,0
24-03-2025 19-00-00-CR-001,3/24/2025 19:00,0.125,1.46,1,0,0,0,1
24-03-2025 19-00-00-CR-002,3/24/2025 19:00,-0.0166666666666667,4.94,2,0,2,0,0
24-03-2025 19-00-00-CR-003,3/24/2025 19:00,-0.122222222222222,3.69,3,0,0,3,0
24-03-2025 20-00-00-CR-001,3/24/2025 20:00,0.175,2.92,2,0,0,0,2
24-03-2025 20-00-00-CR-002,3/24/2025 20:00,0.1,4.03,2,1,1,0,0
24-03-2025 20-00-00-CR-003,3/24/2025 20:00,-0.0875,2.46,2,0,0,2,0
24-03-2025 21-00-00-CR-001,3/24/2025 21:00,-0.191666666666666,1.46,1,0,0,0,1
24-03-2025 21-00-00-CR-002,3/24/2025 21:00,0.15,8.06,4,2,2,0,0
24-03-2025 21-00-00-CR-003,3/24/2025 21:00,-0.0333333333333333,1.23,1,0,0,1,0
24-03-2025 22-00-00-CR-001,3/24/2025 22:00,0.125,2.92,2,0,0,0,2
24-03-2025 22-00-00-CR-002,3/24/2025 22:00,-0.0604166666666666,8.06,4,2,2,0,0
24-03-2025 22-00-00-CR-003,3/24/2025 22:00,0.4,1.23,1,0,0,1,0
24-03-2025 23-00-00-CR-002,3/24/2025 23:00,0.0333333333333334,6.5,3,1,2,0,0
24-03-2025 23-00-00-CR-003,3/24/2025 23:00,0.2,3.69,3,0,0,3,0
25-03-2025 00-00-00-CR-001,3/25/2025 0:00,-0.0125,2.92,2,0,0,0,2
25-03-2025 00-00-00-CR-002,3/25/2025 0:00,0.108333333333333,7.41,3,0,3,0,0
25-03-2025 00-00-00-CR-003,3/25/2025 0:00,-0.0541666666666665,4.92,4,0,0,4,0
25-03-2025 01-00-00-CR-002,3/25/2025 1:00,0.06,9.62,5,3,2,0,0
25-03-2025 01-00-00-CR-003,3/25/2025 1:00,0.0500000000000001,2.46,2,0,0,2,0
25-03-2025 02-00-00-CR-002,3/25/2025 2:00,0.05625,7.15,4,3,1,0,0
25-03-2025 02-00-00-CR-003,3/25/2025 2:00,-0.00624999999999983,4.92,4,0,0,4,0
25-03-2025 03-00-00-CR-001,3/25/2025 3:00,0,1.46,1,0,0,0,1
25-03-2025 03-00-00-CR-002,3/25/2025 3:00,0.25,4.94,2,0,2,0,0
25-03-2025 03-00-00-CR-003,3/25/2025 3:00,-0.1,3.69,3,0,0,3,0
25-03-2025 04-00-00-CR-001,3/25/2025 4:00,-0.022222222222222,4.38,3,0,0,0,3
25-03-2025 04-00-00-CR-002,3/25/2025 4:00,0.125,2.47,1,0,1,0,0
25-03-2025 04-00-00-CR-003,3/25/2025 4:00,-0.0125,2.46,2,0,0,2,0
25-03-2025 05-00-00-CR-001,3/25/2025 5:00,-0.0875,2.92,2,0,0,0,2
25-03-2025 05-00-00-CR-002,3/25/2025 5:00,0.0625,4.03,2,1,1,0,0
25-03-2025 06-00-00-CR-001,3/25/2025 6:00,0.125,1.46,1,0,0,0,1
25-03-2025 06-00-00-CR-002,3/25/2025 6:00,0.125,2.47,1,0,1,0,0
25-03-2025 06-00-00-CR-003,3/25/2025 6:00,0.0916666666666669,3.69,3,0,0,3,0
25-03-2025 07-00-00-CR-001,3/25/2025 7:00,-0.3,1.46,1,0,0,0,1
25-03-2025 07-00-00-CR-002,3/25/2025 7:00,0.0616666666666668,11.44,5,1,4,0,0
25-03-2025 07-00-00-CR-003,3/25/2025 7:00,-0.3,1.23,1,0,0,1,0
25-03-2025 08-00-00-CR-001,3/25/2025 8:00,-0.0249999999999999,1.46,1,0,0,0,1
25-03-2025 08-00-00-CR-002,3/25/2025 8:00,-0.0583333333333333,6.5,3,1,2,0,0
25-03-2025 09-00-00-CR-001,3/25/2025 9:00,0.5,2.92,2,0,0,0,2
25-03-2025 09-00-00-CR-002,3/25/2025 9:00,0.21875,8.97,4,1,3,0,0
25-03-2025 09-00-00-CR-003,3/25/2025 9:00,0.0458333333333334,2.46,2,0,0,2,0
25-03-2025 10-00-00-CR-001,3/25/2025 10:00,-0.0333333333333333,1.46,1,0,0,0,1
25-03-2025 10-00-00-CR-002,3/25/2025 10:00,0.0916666666666668,10.53,5,2,3,0,0
25-03-2025 10-00-00-CR-003,3/25/2025 10:00,-0.166666666666667,2.46,2,0,0,2,0
25-03-2025 11-00-00-CR-001,3/25/2025 11:00,0.25,4.38,3,0,0,0,3
25-03-2025 11-00-00-CR-002,3/25/2025 11:00,0.0333333333333333,10.53,5,2,3,0,0
25-03-2025 11-00-00-CR-003,3/25/2025 11:00,0.0305555555555556,3.69,3,0,0,3,0
25-03-2025 12-00-00-CR-003,3/25/2025 12:00,-0.191666666666666,4.92,4,0,0,4,0
25-03-2025 13-00-00-CR-002,3/25/2025 13:00,-0.035,10.53,5,2,3,0,0
25-03-2025 13-00-00-CR-003,3/25/2025 13:00,0.163888888888889,3.69,3,0,0,3,0
25-03-2025 14-00-00-CR-001,3/25/2025 14:00,-0.191666666666666,1.46,1,0,0,0,1
25-03-2025 14-00-00-CR-002,3/25/2025 14:00,-0.025,13,6,2,4,0,0
25-03-2025 14-00-00-CR-003,3/25/2025 14:00,0.0458333333333334,2.46,2,0,0,2,0
25-03-2025 15-00-00-CR-001,3/25/2025 15:00,0.0583333333333334,7.3,5,0,0,0,5
25-03-2025 15-00-00-CR-002,3/25/2025 15:00,0.204166666666667,12.09,6,3,3,0,0
25-03-2025 15-00-00-CR-003,3/25/2025 15:00,0.166666666666667,3.69,3,0,0,3,0
25-03-2025 16-00-00-CR-001,3/25/2025 16:00,0.125,2.92,2,0,0,0,2
25-03-2025 16-00-00-CR-002,3/25/2025 16:00,0.0733333333333335,11.44,5,1,4,0,0
25-03-2025 16-00-00-CR-003,3/25/2025 16:00,0.4,1.23,1,0,0,1,0
25-03-2025 17-00-00-CR-001,3/25/2025 17:00,0.1625,5.84,4,0,0,0,4
25-03-2025 17-00-00-CR-002,3/25/2025 17:00,0.1,4.03,2,1,1,0,0
25-03-2025 18-00-00-CR-002,3/25/2025 18:00,0.197222222222222,6.5,3,1,2,0,0
25-03-2025 18-00-00-CR-003,3/25/2025 18:00,-0.15,1.23,1,0,0,1,0
25-03-2025 19-00-00-CR-001,3/25/2025 19:00,0.125,2.92,2,0,0,0,2
25-03-2025 19-00-00-CR-002,3/25/2025 19:00,0.055,8.71,5,4,1,0,0
25-03-2025 20-00-00-CR-001,3/25/2025 20:00,0.5,2.92,2,0,0,0,2
25-03-2025 20-00-00-CR-002,3/25/2025 20:00,-0.00208333333333325,15.21,8,5,3,0,0
25-03-2025 20-00-00-CR-003,3/25/2025 20:00,-0.0875,2.46,2,0,0,2,0
25-03-2025 21-00-00-CR-001,3/25/2025 21:00,-0.0875,2.92,2,0,0,0,2
25-03-2025 21-00-00-CR-002,3/25/2025 21:00,0.145,10.53,5,2,3,0,0
25-03-2025 21-00-00-CR-003,3/25/2025 21:00,-0.245833333333333,2.46,2,0,0,2,0
25-03-2025 22-00-00-CR-001,3/25/2025 22:00,0.0729166666666667,5.84,4,0,0,0,4
25-03-2025 22-00-00-CR-002,3/25/2025 22:00,0.00625000000000017,8.97,4,1,3,0,0
25-03-2025 23-00-00-CR-002,3/25/2025 23:00,-0.163888888888889,7.41,3,0,3,0,0
25-03-2025 23-00-00-CR-003,3/25/2025 23:00,0.104166666666667,2.46,2,0,0,2,0
26-03-2025 00-00-00-CR-001,3/26/2025 0:00,0.25,2.92,2,0,0,0,2
26-03-2025 00-00-00-CR-002,3/26/2025 0:00,-0.0333333333333332,8.97,4,1,3,0,0
26-03-2025 01-00-00-CR-003,3/26/2025 1:00,-0.0483333333333332,6.15,5,0,0,5,0
26-03-2025 02-00-00-CR-001,3/26/2025 2:00,0.0187500000000001,5.84,4,0,0,0,4
26-03-2025 02-00-00-CR-002,3/26/2025 2:00,0.0625000000000001,12.09,6,3,3,0,0
26-03-2025 02-00-00-CR-003,3/26/2025 2:00,0.3125,2.46,2,0,0,2,0
26-03-2025 03-00-00-CR-001,3/26/2025 3:00,0.2625,2.92,2,0,0,0,2
26-03-2025 03-00-00-CR-002,3/26/2025 3:00,0.15,8.97,4,1,3,0,0
26-03-2025 04-00-00-CR-001,3/26/2025 4:00,0.08125,5.84,4,0,0,0,4
26-03-2025 04-00-00-CR-002,3/26/2025 4:00,-0.033333333333333,4.94,2,0,2,0,0
26-03-2025 04-00-00-CR-003,3/26/2025 4:00,-0.095833333333333,2.46,2,0,0,2,0
26-03-2025 05-00-00-CR-001,3/26/2025 5:00,-0.033333333333333,2.92,2,0,0,0,2
26-03-2025 05-00-00-CR-002,3/26/2025 5:00,0.1875,3.12,2,2,0,0,0
26-03-2025 05-00-00-CR-003,3/26/2025 5:00,0.0354166666666667,4.92,4,0,0,4,0
26-03-2025 06-00-00-CR-001,3/26/2025 6:00,0.125,1.46,1,0,0,0,1
26-03-2025 06-00-00-CR-002,3/26/2025 6:00,-0.166666666666667,4.03,2,1,1,0,0
26-03-2025 06-00-00-CR-003,3/26/2025 6:00,0.5,1.23,1,0,0,1,0
26-03-2025 07-00-00-CR-002,3/26/2025 7:00,0.0316666666666668,9.62,5,3,2,0,0
26-03-2025 07-00-00-CR-003,3/26/2025 7:00,0.125,2.46,2,0,0,2,0
26-03-2025 08-00-00-CR-001,3/26/2025 8:00,0.4,1.46,1,0,0,0,1
26-03-2025 08-00-00-CR-002,3/26/2025 8:00,-0.0333333333333333,1.56,1,1,0,0,0
26-03-2025 08-00-00-CR-003,3/26/2025 8:00,0.0583333333333334,3.69,3,0,0,3,0
26-03-2025 09-00-00-CR-001,3/26/2025 9:00,-0.3,1.46,1,0,0,0,1
26-03-2025 09-00-00-CR-002,3/26/2025 9:00,-0.104166666666667,10.27,6,5,1,0,0
26-03-2025 10-00-00-CR-002,3/26/2025 10:00,-0.0291666666666666,3.12,2,2,0,0,0
26-03-2025 10-00-00-CR-003,3/26/2025 10:00,0.1875,4.92,4,0,0,4,0
26-03-2025 11-00-00-CR-001,3/26/2025 11:00,-0.0249999999999999,1.46,1,0,0,0,1
26-03-2025 11-00-00-CR-002,3/26/2025 11:00,0.218333333333333,9.62,5,3,2,0,0
26-03-2025 11-00-00-CR-003,3/26/2025 11:00,-0.0583333333333333,3.69,3,0,0,3,0
26-03-2025 12-00-00-CR-001,3/26/2025 12:00,-0.15,1.46,1,0,0,0,1
26-03-2025 12-00-00-CR-002,3/26/2025 12:00,-0.00238095238095227,14.56,7,3,4,0,0
26-03-2025 12-00-00-CR-003,3/26/2025 12:00,-0.0875,2.46,2,0,0,2,0
26-03-2025 13-00-00-CR-001,3/26/2025 13:00,0.3125,2.92,2,0,0,0,2
26-03-2025 13-00-00-CR-002,3/26/2025 13:00,0,10.27,6,5,1,0,0
26-03-2025 14-00-00-CR-002,3/26/2025 14:00,0.122222222222222,5.59,3,2,1,0,0
26-03-2025 15-00-00-CR-001,3/26/2025 15:00,0.0111111111111112,8.76,6,0,0,0,6
26-03-2025 15-00-00-CR-002,3/26/2025 15:00,-0.0125,3.12,2,2,0,0,0
26-03-2025 15-00-00-CR-003,3/26/2025 15:00,0.288888888888889,3.69,3,0,0,3,0
26-03-2025 16-00-00-CR-001,3/26/2025 16:00,-0.15,1.46,1,0,0,0,1
26-03-2025 16-00-00-CR-002,3/26/2025 16:00,-0.0249999999999999,2.47,1,0,1,0,0
26-03-2025 16-00-00-CR-003,3/26/2025 16:00,-0.15,1.23,1,0,0,1,0
26-03-2025 17-00-00-CR-001,3/26/2025 17:00,0.175,2.92,2,0,0,0,2
26-03-2025 18-00-00-CR-002,3/26/2025 18:00,-0.0375,14.3,8,6,2,0,0
26-03-2025 18-00-00-CR-003,3/26/2025 18:00,-0.095833333333333,2.46,2,0,0,2,0
26-03-2025 19-00-00-CR-002,3/26/2025 19:00,0.25,6.5,3,1,2,0,0
26-03-2025 19-00-00-CR-003,3/26/2025 19:00,0.0571428571428572,8.61,7,0,0,7,0
26-03-2025 20-00-00-CR-001,3/26/2025 20:00,0.04375,5.84,4,0,0,0,4
26-03-2025 20-00-00-CR-002,3/26/2025 20:00,0.122916666666667,8.97,4,1,3,0,0
26-03-2025 20-00-00-CR-003,3/26/2025 20:00,0.4,1.23,1,0,0,1,0
26-03-2025 21-00-00-CR-002,3/26/2025 21:00,-0.0166666666666665,15.47,7,2,5,0,0
26-03-2025 21-00-00-CR-003,3/26/2025 21:00,-0.05625,4.92,4,0,0,4,0
26-03-2025 22-00-00-CR-001,3/26/2025 22:00,0.4,1.46,1,0,0,0,1
26-03-2025 22-00-00-CR-002,3/26/2025 22:00,-0.0875,4.03,2,1,1,0,0
26-03-2025 22-00-00-CR-003,3/26/2025 22:00,-0.0125,2.46,2,0,0,2,0
26-03-2025 23-00-00-CR-002,3/26/2025 23:00,0.5,7.15,4,3,1,0,0
26-03-2025 23-00-00-CR-003,3/26/2025 23:00,-0.033333333333333,2.46,2,0,0,2,0
27-03-2025 00-00-00-CR-002,3/27/2025 0:00,-0.166666666666667,3.12,2,2,0,0,0
27-03-2025 00-00-00-CR-003,3/27/2025 0:00,-0.0916666666666665,4.92,4,0,0,4,0
27-03-2025 01-00-00-CR-002,3/27/2025 1:00,0.00104166666666685,15.21,8,5,3,0,0
27-03-2025 02-00-00-CR-001,3/27/2025 2:00,0.21875,5.84,4,0,0,0,4
27-03-2025 02-00-00-CR-002,3/27/2025 2:00,0.0066666666666668,11.44,5,1,4,0,0
27-03-2025 03-00-00-CR-001,3/27/2025 3:00,-0.3,1.46,1,0,0,0,1
27-03-2025 03-00-00-CR-002,3/27/2025 3:00,0.186111111111111,11.18,6,4,2,0,0
27-03-2025 03-00-00-CR-003,3/27/2025 3:00,0.4,1.23,1,0,0,1,0
27-03-2025 04-00-00-CR-001,3/27/2025 4:00,0.4,1.46,1,0,0,0,1
27-03-2025 04-00-00-CR-002,3/27/2025 4:00,-0.0333333333333333,1.56,1,1,0,0,0
27-03-2025 05-00-00-CR-001,3/27/2025 5:00,-0.0875,2.92,2,0,0,0,2
27-03-2025 05-00-00-CR-002,3/27/2025 5:00,-0.211111111111111,5.59,3,2,1,0,0
27-03-2025 06-00-00-CR-002,3/27/2025 6:00,0.2625,4.03,2,1,1,0,0
27-03-2025 06-00-00-CR-003,3/27/2025 6:00,0.05,2.46,2,0,0,2,0
27-03-2025 07-00-00-CR-001,3/27/2025 7:00,0.4,1.46,1,0,0,0,1
27-03-2025 07-00-00-CR-002,3/27/2025 7:00,0.03125,8.06,4,2,2,0,0
27-03-2025 07-00-00-CR-003,3/27/2025 7:00,0.183333333333333,2.46,2,0,0,2,0
27-03-2025 08-00-00-CR-001,3/27/2025 8:00,0.5,1.46,1,0,0,0,1
27-03-2025 08-00-00-CR-002,3/27/2025 8:00,-0.0562499999999999,14.3,8,6,2,0,0
27-03-2025 08-00-00-CR-003,3/27/2025 8:00,0.125,1.23,1,0,0,1,0
27-03-2025 09-00-00-CR-001,3/27/2025 9:00,-0.1625,2.92,2,0,0,0,2
27-03-2025 09-00-00-CR-002,3/27/2025 9:00,0.18125,9.88,4,0,4,0,0
27-03-2025 09-00-00-CR-003,3/27/2025 9:00,0.0194444444444447,3.69,3,0,0,3,0
27-03-2025 10-00-00-CR-001,3/27/2025 10:00,0.0500000000000001,2.92,2,0,0,0,2
27-03-2025 10-00-00-CR-002,3/27/2025 10:00,0.5,1.56,1,1,0,0,0
27-03-2025 10-00-00-CR-003,3/27/2025 10:00,-0.075,2.46,2,0,0,2,0
27-03-2025 11-00-00-CR-001,3/27/2025 11:00,-0.0604166666666665,5.84,4,0,0,0,4
27-03-2025 11-00-00-CR-002,3/27/2025 11:00,-0.113888888888889,11.18,6,4,2,0,0
27-03-2025 11-00-00-CR-003,3/27/2025 11:00,-0.3,1.23,1,0,0,1,0
27-03-2025 12-00-00-CR-001,3/27/2025 12:00,-0.15,1.46,1,0,0,0,1
27-03-2025 12-00-00-CR-002,3/27/2025 12:00,0.0500000000000001,3.12,2,2,0,0,0
27-03-2025 12-00-00-CR-003,3/27/2025 12:00,-0.0166666666666667,3.69,3,0,0,3,0
27-03-2025 13-00-00-CR-001,3/27/2025 13:00,0.125,1.46,1,0,0,0,1
27-03-2025 13-00-00-CR-002,3/27/2025 13:00,-0.0875,4.94,2,0,2,0,0
27-03-2025 13-00-00-CR-003,3/27/2025 13:00,0.4,1.23,1,0,0,1,0
27-03-2025 14-00-00-CR-001,3/27/2025 14:00,-0.15,1.46,1,0,0,0,1
27-03-2025 14-00-00-CR-002,3/27/2025 14:00,-0.00833333333333333,6.5,3,1,2,0,0
27-03-2025 14-00-00-CR-003,3/27/2025 14:00,-0.191666666666666,1.23,1,0,0,1,0
27-03-2025 15-00-00-CR-001,3/27/2025 15:00,-0.0722222222222222,4.38,3,0,0,0,3
27-03-2025 15-00-00-CR-002,3/27/2025 15:00,0.0833333333333333,6.5,3,1,2,0,0
27-03-2025 15-00-00-CR-003,3/27/2025 15:00,0,1.23,1,0,0,1,0
27-03-2025 16-00-00-CR-001,3/27/2025 16:00,0.4,1.46,1,0,0,0,1
27-03-2025 16-00-00-CR-002,3/27/2025 16:00,0.125,2.47,1,0,1,0,0
27-03-2025 16-00-00-CR-003,3/27/2025 16:00,-0.0305555555555553,3.69,3,0,0,3,0
27-03-2025 17-00-00-CR-001,3/27/2025 17:00,-0.191666666666666,1.46,1,0,0,0,1
27-03-2025 17-00-00-CR-002,3/27/2025 17:00,0.0722222222222222,6.5,3,1,2,0,0
27-03-2025 17-00-00-CR-003,3/27/2025 17:00,0.0729166666666667,4.92,4,0,0,4,0
27-03-2025 18-00-00-CR-001,3/27/2025 18:00,-0.0694444444444444,4.38,3,0,0,0,3
27-03-2025 18-00-00-CR-002,3/27/2025 18:00,-0.0638888888888887,4.68,3,3,0,0,0
27-03-2025 18-00-00-CR-003,3/27/2025 18:00,-0.15,1.23,1,0,0,1,0
27-03-2025 19-00-00-CR-001,3/27/2025 19:00,-0.0333333333333333,1.46,1,0,0,0,1
27-03-2025 19-00-00-CR-002,3/27/2025 19:00,0.105,8.71,5,4,1,0,0
27-03-2025 19-00-00-CR-003,3/27/2025 19:00,-0.0249999999999999,1.23,1,0,0,1,0
27-03-2025 20-00-00-CR-002,3/27/2025 20:00,0.125,1.56,1,1,0,0,0
27-03-2025 21-00-00-CR-001,3/27/2025 21:00,-0.129166666666666,5.84,4,0,0,0,4
27-03-2025 21-00-00-CR-002,3/27/2025 21:00,0.125,2.47,1,0,1,0,0
27-03-2025 21-00-00-CR-003,3/27/2025 21:00,-0.1625,2.46,2,0,0,2,0
27-03-2025 22-00-00-CR-002,3/27/2025 22:00,0.125,2.47,1,0,1,0,0
27-03-2025 23-00-00-CR-001,3/27/2025 23:00,-0.0333333333333333,1.46,1,0,0,0,1
27-03-2025 23-00-00-CR-002,3/27/2025 23:00,0.4,2.47,1,0,1,0,0
27-03-2025 23-00-00-CR-003,3/27/2025 23:00,0.183333333333333,2.46,2,0,0,2,0
28-03-2025 00-00-00-CR-001,3/28/2025 0:00,-0.108333333333333,4.38,3,0,0,0,3
28-03-2025 00-00-00-CR-002,3/28/2025 0:00,-0.0194444444444444,5.59,3,2,1,0,0
28-03-2025 00-00-00-CR-003,3/28/2025 0:00,-0.0249999999999999,2.46,2,0,0,2,0
28-03-2025 01-00-00-CR-001,3/28/2025 1:00,0.0625,2.92,2,0,0,0,2
28-03-2025 01-00-00-CR-002,3/28/2025 1:00,0.175,4.03,2,1,1,0,0
28-03-2025 01-00-00-CR-003,3/28/2025 1:00,0.5,1.23,1,0,0,1,0
28-03-2025 02-00-00-CR-002,3/28/2025 2:00,0.125,4.68,3,3,0,0,0
28-03-2025 02-00-00-CR-003,3/28/2025 2:00,0,1.23,1,0,0,1,0
28-03-2025 03-00-00-CR-002,3/28/2025 3:00,0.0583333333333336,6.5,3,1,2,0,0
